possibly_sensitive,text,source,id,created_at,lang,reply_settings,author_id,edit_history_tweet_ids,hashtags_list,urls_list,public_metrics_retweet_count,public_metrics_reply_count,public_metrics_like_count,public_metrics_quote_count,next_token
False,RT @ploypink1013: ตอนที่รู้จักบังทันครั้งแรก คิดมาตลอดว่าทำไมวงนี้ไม่ชนะรางวัลรายการเพลงเลย เพลงก็เจ๋งนะ แต่ยอดวิวน้อย แอร์ไทม์ยิ่งน้อย มีแ…,Twitter for iPad,1573285257813852161,2022-09-23T12:16:50.000Z,th,everyone,969598808186212353,['1573285257813852161'],[],[],2729,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @matsutako_jp: ช่วงนี้เราลงพุง ลดเบียร์แล้ว ลดเฟ้นฟายแล้วก็ลดไม่ได้ มีเหตุให้ต้องไปหาหมอและไปถึงการอัลตร้าซาวด์ท้อง(หมอหล่อ หน้าทรงอาเล็…,Twitter for iPad,1573284825720844293,2022-09-23T12:15:07.000Z,th,everyone,969598808186212353,['1573284825720844293'],[],[],25494,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @DrSasiYaisawang: เพิ่งทราบจากคุณ @tonpatiwat ว่าสนามกอล์ฟมีกฏห้ามเเคดดี้ใส่เเว่นกันเเดด ทำให้แคดดี้หลายคนเป็นโรคที่เกิดจากแสง UV อาทิ…,Twitter for iPad,1573191867889750016,2022-09-23T06:05:44.000Z,th,everyone,969598808186212353,['1573191867889750016'],[],[],5491,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @May_heyu: นั่งดูจจสสูน เมื่อคืน ไอ้ฉากที่ต๋ายืมพลังริกะมาสู้แล้วจูบริกะอ่ะ เราก็คิดนะว่า หมวยพลาด พลาดที่ใช้พลังแค่ของคำสาประดับพิเศษกั…,Twitter for iPad,1573191831051173888,2022-09-23T06:05:35.000Z,th,everyone,969598808186212353,['1573191831051173888'],[],[],3451,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @BOHHOT: เราไม่ชอบเวลาเราโดนโกหก หรือโดนหลอกอะไรในเรื่องที่ไม่ต้องหลอก หรือไม่จำเป็นต้องโกหกกันเลย เพราะมันทำให้เรารู้สึกว่าที่ผ่านมาแล้…,Twitter for Android,1573188401410772993,2022-09-23T05:51:57.000Z,th,everyone,969598808186212353,['1573188401410772993'],[],[],9162,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @viscaria_PanDa: ถ้าเฮตาเลียดังในยุคนี้ ทวิตจะเละขนาดไหนนะ 55555,Twitter for Android,1573188326626324480,2022-09-23T05:51:40.000Z,th,everyone,969598808186212353,['1573188326626324480'],[],[],767,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,"RT @Mickeyism09: ไปนั่งดูยูทูปคนของค่าย avex พูดเรื่องทำไม kpop แซงหน้า jpop ไปในระดับนานาชาติ ฟังแล้วเห็นด้วยทุกคำพูด
ศลป.kpop ตั้งใจจะไปน…",Twitter for Android,1573188267729883136,2022-09-23T05:51:26.000Z,th,everyone,969598808186212353,['1573188267729883136'],[],[],13972,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @lolitascak3: เรื่องนี้เป็นคดีสยองขวัญที่กลายเป็นไวรัลไปทั่วโลก เมื่อวัยรุ่นติ๊กต่อกกลุ่มนึงไปเจอกระเป๋าเดินทางปริศนาที่มีชิ้นส่วนศพคน!…,Twitter for Android,1573188078243815427,2022-09-23T05:50:40.000Z,th,everyone,969598808186212353,['1573188078243815427'],[],[],42576,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @aesky_: ประเทศเหี้ยนี่แปลกตรง เว็บพนันออนไลน์ แก๊งคอลเซ็นเตอร์ สามารถยิงแอด สามารถส่งSMSเข้ามาได้ทุกวัน แต่รัฐบาลไม่สามารถส่งแม้แต่SMSแ…,Twitter for Android,1573188036032335872,2022-09-23T05:50:30.000Z,th,everyone,969598808186212353,['1573188036032335872'],[],[],81670,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @xiu_pw: ไม่อยากรู้ว่า iPhone 14 ซื้อกะเพราได้กี่จาน อยากรู้ว่างบประมาณของกองทัพและสถาบันจะซื้อ iPhone ได้กี่เครื่องมากกว่า,Twitter for Android,1573188017636126725,2022-09-23T05:50:26.000Z,th,everyone,969598808186212353,['1573188017636126725'],[],[],51681,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @norngann_69: พึ่งอ่านสรุปข่าวจากเพจนี้ไปตะกี้นี้เอง ใจหายมาก😩😩 https://t.co/PlGfwNpsGh,Twitter for iPad,1573174113031835648,2022-09-23T04:55:11.000Z,th,everyone,969598808186212353,['1573174113031835648'],[],"['https://twitter.com/norngann_69/status/1573098804106100736/photo/1', 'https://twitter.com/norngann_69/status/1573098804106100736/photo/1']",15234,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @whatsupbaby4370: อีค่ายจัดฉากน้องมีเรื่องคุกคามทางเพศเพื่อเรียกกระแส อีเหี้ยอันนี้เหี้ยมากจริงๆ แล้วสะเหล่อจะฟ้องกลับอีก อุบาทว์อะ แล้ว…,Twitter for iPad,1573173955401482241,2022-09-23T04:54:33.000Z,th,everyone,969598808186212353,['1573173955401482241'],[],[],28154,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @itsmechamaw: เลื่อนอ่านข่าวในเว็บเมื่อกี้แล้วตกใจพอเห็นข่าวว่า จองจุงจี อดีตผู้เข้าแข่งขัน PRODUCE101 ซีซั่น 2 ตัดสินใจปิดชีวิตตัวเองลง…,Twitter for iPad,1573173881971822594,2022-09-23T04:54:16.000Z,th,everyone,969598808186212353,['1573173881971822594'],[],[],15831,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,@Horo4you @NOCEURQ 1,Twitter for iPad,1573173727977930753,2022-09-23T04:53:39.000Z,und,everyone,969598808186212353,['1573173727977930753'],[],[],0,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,"RT @Horo4you: 🔮 5 ราศี ความรักลงตัว🔮
(รี+พิมพ์ 1 เพื่อรับคำทำนาย)

ตุลย์
สิงห์
พฤษภ
เมษ
กันย์

ดวงความรักดีขึ้น หากคาดหวังให้เป็นแบบไหน มัน…",Twitter for iPad,1573173669345783810,2022-09-23T04:53:25.000Z,th,everyone,969598808186212353,['1573173669345783810'],[],[],18188,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @jaykchr: ใครพารานอยด์หนักๆ เรื่องไม่ได้เรียนออกแบบที่เมืองนอก แนะนำให้ไปดู portfolio ที่ติดยูดังๆ บางยูที่เอามาเปิดโชว์ ก็จะปลงได้ เพรา…,Twitter for iPad,1573173654095294464,2022-09-23T04:53:21.000Z,th,everyone,969598808186212353,['1573173654095294464'],[],[],5118,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @kaenakeng: ปฏิเสธไม่ได้เลยว่าเสน่ห์ของคนอยู่ที่ทัศนคติและการวางตัว แบบมากๆ 300% ถ้าวางตัวดีคือโคตรพราว,Twitter for iPad,1573173572113420288,2022-09-23T04:53:02.000Z,th,everyone,969598808186212353,['1573173572113420288'],[],[],43523,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @saart_tanis: แลกเปลี่ยนความรู้ความเข้าใจ https://t.co/T97q9pHmpr,Twitter for iPad,1573173556439314434,2022-09-23T04:52:58.000Z,th,everyone,969598808186212353,['1573173556439314434'],[],['https://twitter.com/saart_tanis/status/1572816701309456389/photo/1'],32040,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @Jantsia_R: บางทีผีที่เราเห็นพวกกระสือ ผีตานี เปรต อาจจะเกิดจากความเชื่อคนมารวมกันจนมันกลายเป็นตัวตนจริงก็ได้นะ แบบแจ็คฟรอสต์งี้ ถ้าคนไ…,Twitter for iPad,1573173503301685248,2022-09-23T04:52:45.000Z,th,everyone,969598808186212353,['1573173503301685248'],[],[],4253,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @alfredpoprock: เอาจริง อธิบายแบบชักสีหน้่า เหมือนคนสั่งโง่มาก ที่เดาไม่ออกว่าแฟลทไวท์คือไร อธิบายดีๆก็ได้ แค่บอกว่า เอสข้างล่าง กับนมสต…,Twitter for iPad,1573173345323196418,2022-09-23T04:52:08.000Z,th,everyone,969598808186212353,['1573173345323196418'],[],[],4401,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @alfredpoprock: เคยถามบาริสต้าว่า แฟลทไวท์นี่เป็นไงคะ (คืออยากสั่งลาเต้ แต่ร้านไม่มี) บาริสต้าสวดกุหนึ่งแมทว่า ก็ตามชื่อไงครับ แฟลทไวท์…,Twitter for iPad,1573173171603513344,2022-09-23T04:51:26.000Z,th,everyone,969598808186212353,['1573173171603513344'],[],[],37658,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @urbeyren: จากใจคนที่เคยเป็นบาริสต้าเราโอเคกับการที่ลูกค้าสั่งกาแฟแล้วบอกหวานไม่หวานหวานน้อยนะ ไม่ใช่แบบลูกค้าสั่งเมกาโน่ไม่หวานแล้วเราบ…,Twitter for iPad,1573173074606063616,2022-09-23T04:51:03.000Z,th,following,969598808186212353,['1573173074606063616'],[],[],50876,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @KhorKhaii: นักเขียนไทยเก่งๆ พล็อตแปลกๆ มีเยอะ แค่แสงยังส่องไม่ถึง เราก็อยากเขียนแหวกแนว แต่เพราะตลาดไม่กว้างเลยไม่พร้อมเสี่ยง การเขียน…,Twitter for iPad,1573173024706416640,2022-09-23T04:50:51.000Z,th,everyone,969598808186212353,['1573173024706416640'],[],[],925,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,"RT @dog_overload: ฮิญาบที่สวมหัวผู้หญิงอิหร่าน คงเหมือนกับอะไรที่กำลังสวมคนไทยเหมือนกัน 
เราเห็นผู้หญิงอิหร่านลุกขึ้นมาถอดฮิญาบแล้วสู้ มัน…",Twitter for iPad,1573172951670984705,2022-09-23T04:50:34.000Z,th,everyone,969598808186212353,['1573172951670984705'],[],[],15580,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @sfkkfs_: แย่มากก เสื้อแชทหนักขวา 55555555555555555555555555555 https://t.co/6L27RHNGx0,Twitter for iPad,1573172493527158784,2022-09-23T04:48:45.000Z,th,everyone,969598808186212353,['1573172493527158784'],[],['https://twitter.com/sfkkfs_/status/1572942585026740225/photo/1'],20495,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @castby9arm: ไม่ใช่เว้ย ถ้าคลิปตั้งกล้องถ่ายพูดเพราะตลอด ตอนไลฟ์ก็กันเองตลอดมา เพียงแต่ว่าตอนนี้มีแต่ไลฟ์อย่างเดียว ไม่ตั้งกล้องละ ก็เลย…,Twitter for iPad,1573172355937234944,2022-09-23T04:48:12.000Z,th,everyone,969598808186212353,['1573172355937234944'],[],[],939,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @whatthefoxF: จริงค่ะ ทำไมถึงต้องด่านายกขนาดนั้น เค้าก็เป็นคนคนนึง ทำไมสร้างวัฒนธรรมการด่าแรงๆ เอาข้อความมาบิดเบือน ถึงขนาดขึ้นไปด่าแบบ…,Twitter for iPad,1573172333157961729,2022-09-23T04:48:07.000Z,th,everyone,969598808186212353,['1573172333157961729'],[],[],1897,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @ifeelsopeach: บทสนทนาคนเพื่อนน้อย : https://t.co/MBOLE7QQWQ,Twitter for iPad,1573172294943674369,2022-09-23T04:47:57.000Z,th,everyone,969598808186212353,['1573172294943674369'],[],['https://twitter.com/ifeelsopeach/status/1572945861960957952/photo/1'],68885,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
False,RT @_MNOP_Q: เคยทะเลาะกับแฟนเก่า เขาให้เราลงไปใช้ปากให้ เราเลยบอกให้เขาเลียให้บ้าง แฟนเก่านางตอบ ไม่อยากทำอะไร มันรสชาติไม่อร่อย อิสัส หำมึ…,Twitter for iPad,1573172224143814656,2022-09-23T04:47:41.000Z,th,everyone,969598808186212353,['1573172224143814656'],[],[],28520,0,0,0,b26v89c19zqg8o3fpzbjnyt3yhwpvmb604y1fbxc6w6t9
