possibly_sensitive,id,author_id,lang,reply_settings,edit_history_tweet_ids,text,source,created_at,hashtags_list,urls_list,public_metrics_retweet_count,public_metrics_reply_count,public_metrics_like_count,public_metrics_quote_count,pagination_token,current_time
False,1413477563238805508,940238705377210368,de,everyone,['1413477563238805508'],rkgk https://t.co/rEOu932DvJ,Twitter for iPad,2021-07-09T12:38:06.000Z,[],['https://twitter.com/aksdrw1050/status/1413477563238805508/photo/1'],18,0,52,0,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722647
False,1413482528799789058,1612615218,th,everyone,['1413482528799789058'],รำคาญอีป้อม มึงลาออกแล้วไปรักษาข้อเข่าเถอะอิสัด,Twitter for iPhone,2021-07-09T12:57:50.000Z,[],[],26897,10,3501,75,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722654
False,1413377682599940096,3168272185,th,everyone,['1413377682599940096'],@bemypeachjae ตั้งดิสให้ดูสดใสไงเวลาเรียนจะได้มีพลัง แม้มันจะแทบช่วยอะไรไม่ได้เลยก็ตาม https://t.co/ADwd5iO8vU,Twitter Web App,2021-07-09T06:01:13.000Z,[],['https://twitter.com/Doublezeek/status/1413377682599940096/photo/1'],53,1,53,0,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722661
False,1413371259509829634,3168272185,th,everyone,['1413371259509829634'],รุ่นพี่ที่มอชั้นเปิดกล้องมาหล่อมาก 😭 https://t.co/4n92yR9TdX,Twitter for iPad,2021-07-09T05:35:42.000Z,[],['https://twitter.com/Doublezeek/status/1413371259509829634/photo/1'],31490,50,9901,82,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722668
False,1413465803748384780,220323396,en,everyone,['1413465803748384780'],Comission  #lucienneart https://t.co/BQu71gKQdb,Twitter Web App,2021-07-09T11:51:23.000Z,['lucienneart'],['https://twitter.com/hiruna454/status/1413465803748384780/photo/1'],1603,21,3647,4,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722675
False,1413151582577860608,1121427465874755584,th,everyone,['1413151582577860608'],เส้าชิบหาย https://t.co/KZ42jJoUhR,Twitter Web App,2021-07-08T15:02:47.000Z,[],['https://twitter.com/sunburndonut/status/1413151582577860608/photo/1'],12663,14,1571,19,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722681
False,1413477636236472324,799962847539146753,th,everyone,['1413477636236472324'],"tw // blood
ลองมุมยากดูก้อคือ รู้เรื่อง 🥲 https://t.co/LAWAosReJ4",Twitter for iPad,2021-07-09T12:38:24.000Z,[],['https://twitter.com/gtstmtsm/status/1413477636236472324/photo/1'],1323,15,2446,8,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722688
False,1413172083454988292,991306564463050752,th,everyone,['1413172083454988292'],ใครผ่านมาแล้วช่วยกรี้ดเพราะชอบ สัญญาจะเป็นคนที่ดีกว่าเดิม https://t.co/Y2U0xwkxB3,Twitter Web App,2021-07-08T16:24:14.000Z,[],['https://twitter.com/Just_aimXIII/status/1413172083454988292/photo/1'],18866,235,15943,95,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722694
False,1413370451242328064,1243580273889095681,th,everyone,['1413370451242328064'],ความจริงมึงก็ไม่เคยทำงานอยู่แล้วป่ะ จะมาเอาเงินเดือนได้ไง555555555555 https://t.co/nWP6ees1i5,Twitter for Android,2021-07-09T05:32:29.000Z,[],['https://twitter.com/TarotYouuuu/status/1413370451242328064/photo/1'],57299,100,6007,629,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722701
False,1413421944909668352,1243566676194373633,th,everyone,['1413421944909668352'],แม่คับโน่โตยัง https://t.co/ZlhdFUWXYS,Twitter for iPhone,2021-07-09T08:57:06.000Z,[],['https://twitter.com/nanananahnii/status/1413421944909668352/photo/1'],510,5,171,0,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722708
False,1413439864909963268,2164656289,th,everyone,['1413439864909963268'],ช่างภาพ                        ขวัญใจช่างภาพ https://t.co/AKWytgBtia,Twitter for iPhone,2021-07-09T10:08:18.000Z,[],"['https://twitter.com/bemybbaby_/status/1413439864909963268/photo/1', 'https://twitter.com/bemybbaby_/status/1413439864909963268/photo/1']",811,1,393,1,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722714
False,1413440643163037698,67585827,en,everyone,['1413440643163037698'],Bitch.. please,Twitter Web App,2021-07-09T10:11:24.000Z,[],[],318,0,266,0,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722721
False,1413436495784906758,442553846,th,everyone,['1413436495784906758'],ต้องดูถูกประชาชนขนาดไหน ถึงกับต้องห้อยรูป “ปิดทองหลังพระ” ไว้ในห้องทำงาน 55555555555555 กูจะอ้วก,Twitter for iPhone,2021-07-09T09:54:55.000Z,[],[],25521,23,6033,22,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722727
False,1413147814708744194,1012300866265780224,en,everyone,['1413147814708744194'],Big miss https://t.co/IMEzh98R11,Twitter for iPhone,2021-07-08T14:47:48.000Z,[],['https://twitter.com/prettyyskiesss/status/1413147814708744194/photo/1'],132325,1200,683413,8905,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722734
False,1413020949088067584,1064771732500705280,th,everyone,['1413020949088067584'],"จำนำข้าวยิ่งลักษณ์ ถูกมองว่าผิดพลาดเสียหาย ถูกศาลเล่นงานซะน่วม
ส่วนประยุทธ์ผิดพลาดล้มเหลวในการจัดการโควิด เสียหายมากกว่ายิ่งลักษณ์หลายเท่า โดยเฉพาะคนตายเป็นใบไม้ร่วง เสียงบประมาณกับการจัดการแก้ไขไปมหาศาล กลับไม่มีหน่วยงานไหนเอาผิดเลย!!",Twitter for Android,2021-07-08T06:23:41.000Z,[],[],53029,63,6439,80,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722740
False,1413463234963640326,1285166651697061888,th,everyone,['1413463234963640326'],เรียนคนิตตะสาดกับพร๊วิรเรี่ยมกันค่ะ https://t.co/ufPu1vW1rK,Twitter for Android,2021-07-09T11:41:10.000Z,[],['https://twitter.com/Queryee1/status/1413463234963640326/video/1'],439,11,374,2,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722747
True,1413401942194147329,1334115128082481152,th,everyone,['1413401942194147329'],นั้นแหละ #รันมิตสึ https://t.co/6t6bj1id2h,Twitter for iPhone,2021-07-09T07:37:37.000Z,['รันมิตสึ'],['https://twitter.com/nbb__07/status/1413401942194147329/video/1'],113,1,88,0,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722754
False,1413406206467530752,936445006469931008,cy,everyone,['1413406206467530752'],"sanrio cafe dates✨🍮
#侑影 #atsukageweek2021 https://t.co/pNFzNnucEH",Twitter for iPhone,2021-07-09T07:54:34.000Z,"['侑影', 'atsukageweek2021']",['https://twitter.com/aiyauwu/status/1413406206467530752/photo/1'],1301,15,1967,3,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722761
False,1413394717291646977,839853203910885377,th,everyone,['1413394717291646977'],กูตอนคนอื่นกำลังหวีดโป๊ที่กูลง : https://t.co/6slFfBUcIk,Twitter for iPhone,2021-07-09T07:08:54.000Z,[],['https://twitter.com/Rick_KNJRm/status/1413394717291646977/photo/1'],31,0,47,0,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722767
False,1413445678148120577,1036246663084404736,th,everyone,['1413445678148120577'],จองอูตัวใหญ่จริงแต่น้องมีแต่มวลความน่ารักอ่ะ เก็ทปะ น้องไม่มีแรง น้องสามขวบ ต้องมีคนดูแลตลอด 🥺,Twitter for iPad,2021-07-09T10:31:24.000Z,[],[],1097,1,547,5,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722774
False,1413357211271581697,1264420183893880833,th,everyone,['1413357211271581697'],เรื่องวุ่นๆของวัยรุ่นหัวฟาง https://t.co/djacV7vpMM,Twitter for Android,2021-07-09T04:39:52.000Z,[],"['https://twitter.com/_DearP/status/1413357211271581697/photo/1', 'https://twitter.com/_DearP/status/1413357211271581697/photo/1', 'https://twitter.com/_DearP/status/1413357211271581697/photo/1']",485,1,238,2,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722780
False,1413415794805940224,1240291364559962114,en,everyone,['1413415794805940224'],OUR FUNKY BESTIE RIGHT THERE https://t.co/USXUDrc4ip,Twitter for iPhone,2021-07-09T08:32:40.000Z,[],"['https://twitter.com/dailygojou/status/1413415794805940224/photo/1', 'https://twitter.com/dailygojou/status/1413415794805940224/photo/1']",126,1,567,12,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722787
False,1413425112435462150,1226584712962985985,th,everyone,['1413425112435462150'],หล่อจนพูดไม่ออก 😭 https://t.co/AokHloIvCZ,Twitter for iPad,2021-07-09T09:09:41.000Z,[],['https://twitter.com/CHOIPINKKK/status/1413425112435462150/photo/1'],768,0,638,4,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722794
False,1413455418119000075,265159683,th,everyone,['1413455418119000075'],น้องแจรรู้กกกก https://t.co/ruRqv5DHPg,Twitter for iPad,2021-07-09T11:10:07.000Z,[],['https://twitter.com/nvkx0914/status/1413455418119000075/photo/1'],61,0,19,0,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722801
False,1413456466007134210,1068538599988051968,th,everyone,['1413456466007134210'],แกน่ารักจัง https://t.co/ojFw5I6wEV,Twitter for iPhone,2021-07-09T11:14:16.000Z,[],"['https://twitter.com/withhersky/status/1413456466007134210/photo/1', 'https://twitter.com/withhersky/status/1413456466007134210/photo/1', 'https://twitter.com/withhersky/status/1413456466007134210/photo/1', 'https://twitter.com/withhersky/status/1413456466007134210/photo/1']",1286,0,796,7,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722808
False,1413418029912760320,714807802321985536,th,everyone,['1413418029912760320'],ทรงงานหนักกันทุกวัน ไม่ยอมกลับบ้านกันซักคน รอติดตามงานต่อไปของนักเรียนเลวได้เลย https://t.co/qBQYIZWSYh,Twitter for iPhone,2021-07-09T08:41:33.000Z,[],['https://twitter.com/ItsMinute/status/1413418029912760320/photo/1'],254,6,478,2,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722814
False,1413449619032338434,1518705866,th,everyone,['1413449619032338434'],ขนาดนอนเปนผักอยู่บนเตียงยังเอาผ้าห่มคลุมครึ่งหน้า 5555555555555555555 https://t.co/QrKVSSDY9w,Twitter for iPhone,2021-07-09T10:47:04.000Z,[],['https://twitter.com/kacchanlism/status/1413449619032338434/photo/1'],324,0,195,0,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722821
False,1413350359255289857,72774550,th,everyone,['1413350359255289857'],สละเงินสามแสนกว่า เอามาชดเชยให้ร้านที่เจ๊งไปร้านเดียวยังไม่พอเลยอีควาย อย่างมึงต้องติดคุกจนตายเท่านั้น,Twitter for Android,2021-07-09T04:12:39.000Z,[],[],64611,16,4849,33,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722827
False,1413376012948172806,830780902322032642,th,everyone,['1413376012948172806'],อีป้อมเอาอะไรมาเงินเดือนแสนสอง ถ้าแค่เดินขึ้นๆลงๆบันไดให้มีคนถ่ายรูปเหมือนสมเส็ดในสวนสัตว์มาจ้างกูก็ได้ 5หมื่นค่ะราคาครึ่งนึง,Twitter for iPhone,2021-07-09T05:54:35.000Z,[],[],63831,32,6551,93,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722834
False,1413292006151884800,1288388644626030593,zxx,everyone,['1413292006151884800'],https://t.co/AFrI0h2KDN,Twitter for iPhone,2021-07-09T00:20:46.000Z,[],['https://twitter.com/oikawarchive/status/1413292006151884800/photo/1'],273,1,1117,17,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722840
False,1413375081053626369,4921725373,th,everyone,['1413375081053626369'],"อิเหี้ย!! ตอนอเมริกา #ล็อกดาวน์ พี่คนนี้เขาได้เงินชดเชยเดือนละ3แสน!! อิจฉาคุณภาพชีวิตคนที่นี่ และเสียดายภาษีตัวเองชิบหาย!!

#โควิดวันนี้ https://t.co/kmY2uJPvq1",Twitter for iPhone,2021-07-09T05:50:53.000Z,"['ล็อกดาวน์', 'โควิดวันนี้']",['https://twitter.com/paiyoonaima/status/1413375081053626369/video/1'],31554,45,5956,112,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722847
False,1413454926106091522,931057837,th,everyone,['1413454926106091522'],ไม่ได้ตื่นเต้นที่ไม่รับเงินสามเดือนค่ะ แต่จะอยู่ต่ออีกสามเดือนเลยเหรอคะ มากไปค่ะ https://t.co/7RogQYNURF,Twitter for iPhone,2021-07-09T11:08:09.000Z,[],['https://twitter.com/awwwfluffy/status/1413454926106091522/photo/1'],951,3,407,0,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722854
False,1413025020389908480,924926458690093057,th,everyone,['1413025020389908480'],ค่าไฟบ้านใครอยู่ๆก็แพงขึ้นแบบผิดปกติบ้าง คือเราทำงานที่บ้านตลอดตั้งแต่ก่อนมีโควิด ค่าไฟไม่เคยเกิน 3000 สักเดือน แต่พอมาปีนี้อยู่ดีดีค่าไฟพุ่งขึ้นไปปริ่มๆ 5000 ตลอด คือขึ้นตามยอดคนติดเชื้อหรอหรือไง การไฟฟ้ามึงโกงค้าไฟกูปะเนี่ย,Twitter for iPhone,2021-07-08T06:39:52.000Z,[],[],26719,78,3514,163,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722861
False,1413394131594878978,60965760,th,everyone,['1413394131594878978'],เข้าสู่ยุคที่ Onlyfan ขับเคลื่อนสังคมแล้วครับ อันนี้ชื่นชมจริงๆ https://t.co/XToCWEsGtl,Twitter for iPhone,2021-07-09T07:06:35.000Z,[],['https://twitter.com/pigkaploy/status/1412832842871046145'],4827,1,361,9,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722867
False,1413426957094559748,873922095381585921,th,everyone,['1413426957094559748'],โดเนทคอมมิชชั่นคิวที่สอง วาดคุนโนเอจากวานิทัสค่ะ😻😻🤟🤟 https://t.co/X2ZJhj0QHw,Twitter for iPad,2021-07-09T09:17:01.000Z,[],['https://twitter.com/The4thAnd19th/status/1413426957094559748/photo/1'],305,5,487,0,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722874
False,1413409997124345860,1256148245593518081,th,everyone,['1413409997124345860'],อีโควิดฟัคยู โอ้ยยยย จะไปสุขุมวิท😭❤️‍🔥❤️‍🔥 ถ้าไม่มีโควิดนะ ฮืออออ https://t.co/E91ReZRT57,Twitter for iPhone,2021-07-09T08:09:37.000Z,[],"['https://twitter.com/n_r_a_e_/status/1413409997124345860/photo/1', 'https://twitter.com/n_r_a_e_/status/1413409997124345860/photo/1', 'https://twitter.com/n_r_a_e_/status/1413409997124345860/photo/1', 'https://twitter.com/n_r_a_e_/status/1413409997124345860/photo/1']",2507,6,872,37,7140dibdnow9c7btw4803k3g4ig0mxjq4fpf5wzlj2am0,2022-10-27 18:12:44.722881
